FILE_BYTES_READ,FILE_BYTES_WRITTEN,FILE_LARGE_READ_OPS,FILE_READ_OPS,FILE_WRITE_OPS,HDFS_BYTES_READ,HDFS_BYTES_WRITTEN,HDFS_LARGE_READ_OPS,HDFS_READ_OPS,HDFS_WRITE_OPS,S3A_BYTES_READ,S3A_BYTES_WRITTEN,S3A_LARGE_READ_OPS,S3A_READ_OPS,S3A_WRITE_OPS,avgMapTime,avgMergeTime,avgReduceTime,avgShuffleTime,bandwidth,datasize,diagnostics,failedMapAttempts,failedReduceAttempts,finishTime,id,inputs,killedMapAttempts,killedReduceAttempts,map.cpu,map.memory,mapsCompleted,mapsTotal,name,output,queue,queue time,reduce.cpu,reduce.memory,reducesCompleted,reducesTotal,runtime,startTime,state,submitTime,successfulMapAttempts,successfulReduceAttempts,type,uberized,user
296744870,629992905,0,0,0,77940,26713197,0,153,2,3751293854.0,0.0,0.0,512.0,0.0,6960,7198,35687,308483,10,3751371794,,0,0,1570161757738,job_1569357382192_1255,"['tpch_4G_lineitem', ' tpch_4G_orders']",0,0,1,4096,150,150,PigLatin:Q4.pig,['tmp1016032671'],default,5141,1,8192,1,1,444836,1570161312902,SUCCEEDED,1570161307761,150,1,['COGROUP'],False,ubuntu
118,487553,0,0,0,26713599,97,0,5,2,,,,,,4929,27,1358,2886,40,26713599,,0,0,1570161785507,job_1569357382192_1256,['tmp1016032671'],0,0,1,4096,1,1,PigLatin:Q4.pig,['tmp-2093940105'],default,5499,1,8192,1,1,15719,1570161769788,SUCCEEDED,1570161764289,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
190,475423,0,0,0,500,63,0,5,2,,,,,,3242,31,1020,2786,40,500,,0,0,1570161815515,job_1569357382192_1257,['tmp-2093940105'],0,0,1,4096,1,1,PigLatin:Q4.pig,['tmp1552947817'],default,5138,1,8192,1,1,13751,1570161801764,SUCCEEDED,1570161796626,1,1,['SAMPLER'],False,ubuntu
113,470345,0,0,0,500,77,0,5,2,,,,,,3060,29,745,3025,40,500,,0,0,1570161842521,job_1569357382192_1258,['tmp-2093940105'],0,0,1,4096,1,1,PigLatin:Q4.pig,[],default,5337,1,8192,1,1,13264,1570161829257,SUCCEEDED,1570161823920,1,1,['ORDER_BY'],False,ubuntu
592,717571,0,0,0,726,71,0,5,2,2583.0,0.0,0.0,2.0,0.0,4467,26,1307,2792,10,3309,,0,0,1570161887600,job_1569357382192_1259,"['tpch_4G_nation', ' tpch_4G_region']",0,0,1,4096,2,2,PigLatin:Q5.pig,['tmp248946437'],default,5259,1,8192,1,1,13924,1570161873676,SUCCEEDED,1570161868417,2,1,['HASH_JOIN'],False,ubuntu
574445,1862922,0,0,0,17309,125740,0,6,2,5629995.0,0.0,0.0,256.0,0.0,25116,102,545,41798,10,5647304,,0,0,1570161953554,job_1569357382192_1260,"['tpch_4G_supplier', 'tmp248946437']",1,0,1,4096,2,2,PigLatin:Q5.pig,['tmp200150108'],default,5214,1,8192,1,1,50629,1570161902925,SUCCEEDED,1570161897711,2,1,['HASH_JOIN'],False,ubuntu
912015566,1855067413,0,0,0,181840,170603450,0,133,2,3061878384.0,0.0,0.0,256.0,0.0,7157,16075,49729,272912,10,3062060224,,0,0,1570162377840,job_1569357382192_1261,"['tmp200150108', ' tpch_4G_lineitem']",0,0,1,4096,129,129,PigLatin:Q5.pig,['tmp-716706452'],default,6912,1,8192,1,1,412100,1570161965740,SUCCEEDED,1570161958828,129,1,['HASH_JOIN'],False,ubuntu
398985509,636256098,0,0,0,170627516,25755687,0,29,2,689415470.0,0.0,0.0,256.0,0.0,9689,3373,17399,51835,10,860042986,,0,0,1570162488473,job_1569357382192_1262,"['tmp-716706452', ' tpch_4G_orders']",0,0,1,4096,24,24,PigLatin:Q5.pig,['tmp-699274512'],default,9125,1,8192,1,1,98815,1570162389658,SUCCEEDED,1570162380533,24,1,['HASH_JOIN'],False,ubuntu
39626889,80447926,0,0,0,25773538,565252,0,8,2,97084197.0,0.0,0.0,256.0,0.0,17340,838,4951,10764,10,122857735,,0,0,1570162530094,job_1569357382192_1263,"['tpch_4G_customer', 'tmp-699274512']",1,0,1,4096,4,4,PigLatin:Q5.pig,['tmp1283281644'],default,8760,1,8192,1,1,29746,1570162500348,SUCCEEDED,1570162491588,4,1,['HASH_JOIN'],False,ubuntu
127,489667,0,0,0,565653,106,0,5,2,,,,,,4120,24,409,2654,40,565653,,0,0,1570162554451,job_1569357382192_1264,['tmp1283281644'],0,0,1,4096,1,1,PigLatin:Q5.pig,['tmp-1981521723'],default,9984,1,8192,1,1,12247,1570162542204,SUCCEEDED,1570162532220,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
166,477009,0,0,0,508,64,0,5,2,,,,,,3282,30,418,2786,40,508,,0,0,1570162578255,job_1569357382192_1265,['tmp-1981521723'],0,0,1,4096,1,1,PigLatin:Q5.pig,['tmp-1117822098'],default,8962,1,8192,1,1,11419,1570162566836,SUCCEEDED,1570162557874,1,1,['SAMPLER'],False,ubuntu
127,472107,0,0,0,508,140,0,5,2,,,,,,3308,32,378,2672,40,508,,0,0,1570162601847,job_1569357382192_1266,['tmp-1981521723'],0,0,1,4096,1,1,PigLatin:Q5.pig,[],default,7160,1,8192,1,1,11245,1570162590602,SUCCEEDED,1570162583442,1,1,['ORDER_BY'],False,ubuntu
2694,31585312,0,0,0,55700,21,0,131,2,3061878384.0,0.0,0.0,256.0,0.0,6189,47,401,244323,10,3061934084,,0,0,1570162934288,job_1569357382192_1267,['tpch_4G_lineitem'],1,0,1,4096,128,128,PigLatin:Q6.pig,[],default,5280,1,8192,1,1,315176,1570162619112,SUCCEEDED,1570162613832,128,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
0,230752,0,0,0,363,35,0,4,2,2199.0,0.0,0.0,1.0,0.0,4138,0,0,0,10,2562,,0,0,1570162966283,job_1569357382192_1268,['tpch_4G_nation'],0,0,1,4096,1,1,PigLatin:Q7.pig,['tmp-1988234245'],default,5234,1,8192,0,0,6464,1570162959819,SUCCEEDED,1570162954585,1,0,['MAP_ONLY'],False,ubuntu
0,230786,0,0,0,363,35,0,4,2,2199.0,0.0,0.0,1.0,0.0,4463,0,0,0,10,2562,,0,0,1570162985154,job_1569357382192_1269,['tpch_4G_nation'],0,0,1,4096,1,1,PigLatin:Q7.pig,['tmp390541494'],default,23195,1,8192,0,0,6828,1570162978326,SUCCEEDED,1570162955131,1,0,['MAP_ONLY'],False,ubuntu
371805352,775041219,0,0,0,72538,27251945,0,132,2,3067508379.0,0.0,0.0,512.0,0.0,7254,5861,14364,300311,10,3067580917,,0,0,1570163395315,job_1569357382192_1270,"['tpch_4G_supplier', ' tpch_4G_lineitem']",1,0,1,4096,129,129,PigLatin:Q7.pig,['tmp875108866'],default,5329,1,8192,1,1,397922,1570162997393,SUCCEEDED,1570162992064,129,1,"['REPLICATED_JOIN', 'HASH_JOIN']",False,ubuntu
121168487,248580064,0,0,0,39690,7559388,0,28,2,786499667.0,0.0,0.0,512.0,0.0,10666,4014,7661,58067,10,786539357,,0,0,1570163511467,job_1569357382192_1271,"['tpch_4G_orders', ' tpch_4G_customer']",0,0,1,4096,25,25,PigLatin:Q7.pig,['tmp-911987077'],default,414185,1,8192,1,1,103976,1570163407491,SUCCEEDED,1570162993306,25,1,"['REPLICATED_JOIN', 'HASH_JOIN']",False,ubuntu
44260680,89246918,0,0,0,34812138,851326,0,7,2,,,,,,6178,857,6122,2795,40,34812138,,0,0,1570163543353,job_1569357382192_1272,"['tmp-911987077', 'tmp875108866']",1,0,1,4096,2,2,PigLatin:Q7.pig,['tmp-1412199793'],default,8809,1,8192,1,1,19951,1570163523402,SUCCEEDED,1570163514593,2,1,['HASH_JOIN'],False,ubuntu
182,491235,0,0,0,851730,154,0,5,2,,,,,,4078,26,386,2629,40,851730,,0,0,1570163567144,job_1569357382192_1273,['tmp-1412199793'],0,0,1,4096,1,1,PigLatin:Q7.pig,['tmp-1621350322'],default,9751,1,8192,1,1,12206,1570163554938,SUCCEEDED,1570163545187,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
274,478687,0,0,0,558,81,0,5,2,,,,,,3102,31,438,2696,40,558,,0,0,1570163590059,job_1569357382192_1274,['tmp-1621350322'],0,0,1,4096,1,1,PigLatin:Q7.pig,['tmp-1891601612'],default,7980,1,8192,1,1,11341,1570163578718,SUCCEEDED,1570163570738,1,1,['SAMPLER'],False,ubuntu
178,473313,0,0,0,558,159,0,5,2,,,,,,2987,29,375,2659,40,558,,0,0,1570163612877,job_1569357382192_1275,['tmp-1621350322'],0,0,1,4096,1,1,PigLatin:Q7.pig,[],default,5316,1,8192,1,1,11218,1570163601659,SUCCEEDED,1570163596343,1,1,['ORDER_BY'],False,ubuntu
0,231561,0,0,0,363,12,0,4,2,384.0,0.0,0.0,1.0,0.0,4420,0,0,0,10,747,,0,0,1570163644517,job_1569357382192_1276,['tpch_4G_region'],0,0,1,4096,1,1,PigLatin:Q8.pig,['tmp1154825821'],default,5137,1,8192,0,0,6783,1570163637734,SUCCEEDED,1570163632597,1,0,['MAP_ONLY'],False,ubuntu
776511094,1584780153,0,0,0,71102,3067555,0,134,2,3158246667.0,0.0,0.0,512.0,0.0,7594,22415,28464,277481,10,3158317769,,0,0,1570164071428,job_1569357382192_1277,"['tpch_4G_part', ' tpch_4G_lineitem']",0,0,1,4096,131,131,PigLatin:Q8.pig,['tmp1682293507'],default,23066,1,8192,1,1,414777,1570163656651,SUCCEEDED,1570163633585,131,1,['HASH_JOIN'],False,ubuntu
0,231976,0,0,0,363,710,0,6,4,2199.0,0.0,0.0,1.0,0.0,4431,0,0,0,10,2562,,0,0,1570164090811,job_1569357382192_1278,['tpch_4G_nation'],0,0,1,4096,1,1,PigLatin:Q8.pig,"['tmp1252914137', 'tmp517065797']",default,449973,1,8192,0,0,6793,1570164084018,SUCCEEDED,1570163634045,1,0,"['MULTI_QUERY', 'MAP_ONLY']",False,ubuntu
5827621,12374884,0,0,0,3084795,4196488,0,6,2,5629995.0,0.0,0.0,256.0,0.0,21078,176,1540,30802,10,8714790,,0,0,1570164144435,job_1569357382192_1279,"['tpch_4G_supplier', 'tmp1682293507']",1,0,1,4096,2,2,PigLatin:Q8.pig,['tmp-1212014153'],default,6443,1,8192,1,1,41705,1570164102730,SUCCEEDED,1570164096287,2,1,"['REPLICATED_JOIN', 'HASH_JOIN']",False,ubuntu
56,232547,0,0,0,776,24,0,5,2,,,,,,3103,0,0,0,40,776,,0,0,1570164161972,job_1569357382192_1280,['tmp517065797'],0,0,1,4096,1,1,PigLatin:Q8.pig,['tmp-449975863'],default,60067,1,8192,0,0,5452,1570164156520,SUCCEEDED,1570164096453,1,0,"['REPLICATED_JOIN', 'MAP_ONLY']",False,ubuntu
0,228912,0,0,0,426,24,0,5,2,,,,,,3096,0,0,0,40,426,,0,0,1570164179514,job_1569357382192_1281,['tmp-449975863'],0,0,1,4096,1,1,PigLatin:Q8.pig,['tmp1283915560'],default,6162,1,8192,0,0,5466,1570164174048,SUCCEEDED,1570164167886,1,0,['MAP_ONLY'],False,ubuntu
61921109,130120910,0,0,0,39690,6923014,0,28,2,786499667.0,0.0,0.0,512.0,0.0,10087,1498,4445,61922,10,786539357,,0,0,1570164288186,job_1569357382192_1282,"['tpch_4G_customer', ' tpch_4G_orders']",1,0,1,4096,25,25,PigLatin:Q8.pig,['tmp1801697162'],default,6785,1,8192,1,1,97104,1570164191082,SUCCEEDED,1570164184297,25,1,"['REPLICATED_JOIN', 'HASH_JOIN']",False,ubuntu
15826623,32373110,0,0,0,11120307,261274,0,7,2,,,,,,4983,441,2362,2640,40,11120307,,0,0,1570164314982,job_1569357382192_1283,"['tmp1801697162', 'tmp-1212014153']",0,0,1,4096,2,2,PigLatin:Q8.pig,['tmp-536391560'],default,5383,1,8192,1,1,14615,1570164300367,SUCCEEDED,1570164294984,2,1,['HASH_JOIN'],False,ubuntu
70,493421,0,0,0,261676,44,0,5,2,,,,,,3839,27,407,2671,40,261676,,0,0,1570164339279,job_1569357382192_1284,['tmp-536391560'],0,0,1,4096,1,1,PigLatin:Q8.pig,['tmp-1917250377'],default,6450,1,8192,1,1,12284,1570164326995,SUCCEEDED,1570164320545,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
62,478945,0,0,0,447,62,0,5,2,,,,,,2954,31,413,2887,40,447,,0,0,1570164366800,job_1569357382192_1285,['tmp-1917250377'],0,0,1,4096,1,1,PigLatin:Q8.pig,['tmp-346753962'],default,10197,1,8192,1,1,15510,1570164351290,SUCCEEDED,1570164341093,1,1,['SAMPLER'],False,ubuntu
48,474039,0,0,0,447,51,0,5,2,,,,,,3305,31,399,2847,40,447,,0,0,1570164390578,job_1569357382192_1286,['tmp-1917250377'],0,0,1,4096,1,1,PigLatin:Q8.pig,[],default,7481,1,8192,1,1,11449,1570164379129,SUCCEEDED,1570164371648,1,1,['ORDER_BY'],False,ubuntu
0,230125,0,0,0,363,335,0,4,2,2199.0,0.0,0.0,1.0,0.0,4548,0,0,0,10,2562,,0,0,1570164425947,job_1569357382192_1287,['tpch_4G_nation'],0,0,1,4096,1,1,PigLatin:Q9.pig,['tmp-1600318864'],default,4906,1,8192,0,0,6891,1570164419056,SUCCEEDED,1570164414150,1,0,['MAP_ONLY'],False,ubuntu
1209065746,2449900281,0,0,0,71102,58007623,0,134,2,3158246667.0,0.0,0.0,512.0,0.0,7719,23800,39069,277707,10,3158317769,,0,0,1570164869383,job_1569357382192_1288,"['tpch_4G_lineitem', ' tpch_4G_part']",0,0,1,4096,131,131,PigLatin:Q9.pig,['tmp399388750'],default,23187,1,8192,1,1,431032,1570164438351,SUCCEEDED,1570164415164,131,1,['HASH_JOIN'],False,ubuntu
146213672,220542139,0,0,0,58024862,72186929,0,6,2,5629995.0,0.0,0.0,256.0,0.0,24861,876,7192,23842,10,63654857,,0,0,1570164931223,job_1569357382192_1289,"['tpch_4G_supplier', 'tmp399388750']",1,0,1,4096,2,2,PigLatin:Q9.pig,['tmp504004759'],default,5355,1,8192,1,1,49117,1570164882106,SUCCEEDED,1570164876751,2,1,"['REPLICATED_JOIN', 'HASH_JOIN']",False,ubuntu
244127766,410699892,0,0,0,72208452,73202953,0,20,2,476404970.0,0.0,0.0,256.0,0.0,11300,3038,29265,39771,10,548613422,,0,0,1570165035518,job_1569357382192_1290,"['tpch_4G_partsupp', 'tmp504004759']",0,0,1,4096,16,16,PigLatin:Q9.pig,['tmp123395720'],default,5455,1,8192,1,1,92279,1570164943239,SUCCEEDED,1570164937784,16,1,['HASH_JOIN'],False,ubuntu
338867384,598076739,0,0,0,73225594,38072635,0,27,2,689415470.0,0.0,0.0,256.0,0.0,9742,4138,27321,47853,10,762641064,,0,0,1570165155053,job_1569357382192_1291,"['tmp123395720', ' tpch_4G_orders']",0,0,1,4096,23,23,PigLatin:Q9.pig,['tmp-608976053'],default,7957,1,8192,1,1,107616,1570165047437,SUCCEEDED,1570165039480,23,1,['HASH_JOIN'],False,ubuntu
6145,502755,0,0,0,38073037,4769,0,5,2,,,,,,11748,30,425,2623,40,38073037,,0,0,1570165186306,job_1569357382192_1292,['tmp-608976053'],0,0,1,4096,1,1,PigLatin:Q9.pig,['tmp1152104724'],default,6880,1,8192,1,1,19280,1570165167026,SUCCEEDED,1570165160146,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
4922,487697,0,0,0,5171,72,0,5,2,,,,,,3025,33,427,2887,40,5171,,0,0,1570165209729,job_1569357382192_1293,['tmp1152104724'],0,0,1,4096,1,1,PigLatin:Q9.pig,['tmp-1992358511'],default,7487,1,8192,1,1,11512,1570165198217,SUCCEEDED,1570165190730,1,1,['SAMPLER'],False,ubuntu
5970,484839,0,0,0,5171,5895,0,5,2,,,,,,3210,36,411,2749,40,5171,,0,0,1570165233463,job_1569357382192_1294,['tmp1152104724'],0,0,1,4096,1,1,PigLatin:Q9.pig,[],default,5710,1,8192,1,1,11383,1570165222080,SUCCEEDED,1570165216370,1,1,['ORDER_BY'],False,ubuntu
106135394,218525894,0,0,0,39690,37834284,0,28,2,786499667.0,0.0,0.0,512.0,0.0,10179,951,5133,64272,10,786539357,,0,0,1570165359496,job_1569357382192_1295,"['tpch_4G_customer', ' tpch_4G_orders']",0,0,1,4096,25,25,PigLatin:Q10.pig,['tmp1822099505'],default,4857,1,8192,1,1,99597,1570165259899,SUCCEEDED,1570165255042,25,1,['HASH_JOIN'],False,ubuntu
39713437,80142907,0,0,0,37835049,39714619,0,6,2,2199.0,0.0,0.0,1.0,0.0,4786,376,2447,2716,10,37837248,,0,0,1570165386501,job_1569357382192_1296,"['tpch_4G_nation', 'tmp1822099505']",0,0,1,4096,2,2,PigLatin:Q10.pig,['tmp1634388212'],default,5471,1,8192,1,1,14731,1570165371770,SUCCEEDED,1570165366299,2,1,['HASH_JOIN'],False,ubuntu
237288940,505860641,0,0,0,39770721,81393836,0,133,2,3061878384.0,0.0,0.0,256.0,0.0,6799,3523,15523,268477,10,3101649105,,0,0,1570165758477,job_1569357382192_1297,"['tmp1634388212', ' tpch_4G_lineitem']",0,0,1,4096,129,129,PigLatin:Q10.pig,['tmp-82424197'],default,6214,1,8192,1,1,359888,1570165398589,SUCCEEDED,1570165392375,129,1,['HASH_JOIN'],False,ubuntu
58558380,88330148,0,0,0,81394237,26955352,0,5,2,,,,,,10567,265,2856,2791,40,81394237,,0,0,1570165791924,job_1569357382192_1298,['tmp-82424197'],0,0,1,4096,1,1,PigLatin:Q10.pig,['tmp-269653000'],default,7340,1,8192,1,1,21095,1570165770829,SUCCEEDED,1570165763489,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
3206,482933,0,0,0,26955754,64,0,5,2,,,,,,3757,30,431,2871,40,26955754,,0,0,1570165815774,job_1569357382192_1299,['tmp-269653000'],0,0,1,4096,1,1,PigLatin:Q10.pig,['tmp-805945235'],default,10099,1,8192,1,1,11499,1570165804275,SUCCEEDED,1570165794176,1,1,['SAMPLER'],False,ubuntu
3703,491453,0,0,0,26955754,3598,0,5,2,,,,,,4781,29,425,2999,40,26955754,,0,0,1570165840833,job_1569357382192_1300,['tmp-269653000'],0,0,1,4096,1,1,PigLatin:Q10.pig,['tmp-704720474'],default,8038,1,8192,1,1,13051,1570165827782,SUCCEEDED,1570165819744,1,1,"['ORDER_BY', 'COMBINER']",False,ubuntu
3703,478345,0,0,0,4000,3477,0,5,2,,,,,,3217,28,370,2832,40,4000,,0,0,1570165865431,job_1569357382192_1301,['tmp-704720474'],0,0,1,4096,1,1,PigLatin:Q10.pig,[],default,8694,1,8192,1,1,11396,1570165854035,SUCCEEDED,1570165845341,1,1,['UDF'],False,ubuntu
574355,1862373,0,0,0,17201,7060,0,5,2,5632194.0,0.0,0.0,257.0,0.0,21567,77,468,32648,10,5649395,,0,0,1570165930003,job_1569357382192_1302,"['tpch_4G_nation', ' tpch_4G_supplier']",1,0,1,4096,2,2,PigLatin:Q11.pig,['tmp1296882011'],default,4812,1,8192,1,1,42355,1570165887648,SUCCEEDED,1570165882836,2,1,['HASH_JOIN'],False,ubuntu
102120482,208293193,0,0,0,28583,1922623,0,20,2,476404970.0,0.0,0.0,256.0,0.0,9585,1893,5161,35870,10,476433553,,0,0,1570166003289,job_1569357382192_1303,"['tmp1296882011', ' tpch_4G_partsupp']",0,0,1,4096,16,16,PigLatin:Q11.pig,['tmp1126939595'],default,8049,1,8192,1,1,61146,1570165942143,SUCCEEDED,1570165934094,16,1,['HASH_JOIN'],False,ubuntu
27,488797,0,0,0,1923024,20,0,5,2,,,,,,4771,26,415,2626,40,1923024,,0,0,1570166027100,job_1569357382192_1304,['tmp1126939595'],0,0,1,4096,1,1,PigLatin:Q11.pig,['tmp-325657633'],default,5054,1,8192,1,1,12253,1570166014847,SUCCEEDED,1570166009793,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
3015131,6522989,0,0,0,1923054,0,0,8,2,,,,,,5516,134,1389,2712,40,1923054,,0,0,1570166053759,job_1569357382192_1305,['tmp1126939595'],0,0,1,4096,1,1,PigLatin:Q11.pig,['tmp-543897575'],default,9000,1,8192,1,1,14413,1570166039346,SUCCEEDED,1570166030346,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
6,475395,0,0,0,391,0,0,5,2,,,,,,3157,31,283,3001,40,391,,0,0,1570166077299,job_1569357382192_1306,['tmp-543897575'],0,0,1,4096,1,1,PigLatin:Q11.pig,['tmp-492457693'],default,9876,1,8192,1,1,11472,1570166065827,SUCCEEDED,1570166055951,1,1,['SAMPLER'],False,ubuntu
6,470589,0,0,0,391,0,0,5,2,,,,,,3148,29,272,2793,40,391,,0,0,1570166100836,job_1569357382192_1307,['tmp-543897575'],0,0,1,4096,1,1,PigLatin:Q11.pig,[],default,8011,1,8192,1,1,11296,1570166089540,SUCCEEDED,1570166081529,1,1,['ORDER_BY'],False,ubuntu
161140488,358374478,0,0,0,77940,2422873,0,153,2,3751293854.0,0.0,0.0,512.0,0.0,7033,3152,14669,306312,10,3751371794,,0,0,1570166544354,job_1569357382192_1308,"['tpch_4G_orders', ' tpch_4G_lineitem']",0,0,1,4096,150,150,PigLatin:Q12.pig,['tmp-931389006'],default,5556,1,8192,1,1,420642,1570166123712,SUCCEEDED,1570166118156,150,1,['HASH_JOIN'],False,ubuntu
2907575,6292407,0,0,0,2423274,42,0,5,2,,,,,,3738,143,1200,2876,40,2423274,,0,0,1570166568932,job_1569357382192_1309,['tmp-931389006'],0,0,1,4096,1,1,PigLatin:Q12.pig,['tmp-1307688468'],default,6881,1,8192,1,1,12386,1570166556546,SUCCEEDED,1570166549665,1,1,['GROUP_BY'],False,ubuntu
62,474957,0,0,0,444,62,0,5,2,,,,,,3120,33,397,2757,40,444,,0,0,1570166592658,job_1569357382192_1310,['tmp-1307688468'],0,0,1,4096,1,1,PigLatin:Q12.pig,['tmp1331092124'],default,5978,1,8192,1,1,11370,1570166581288,SUCCEEDED,1570166575310,1,1,['SAMPLER'],False,ubuntu
46,470111,0,0,0,444,34,0,5,2,,,,,,3090,28,378,2936,40,444,,0,0,1570166616783,job_1569357382192_1311,['tmp-1307688468'],0,0,1,4096,1,1,PigLatin:Q12.pig,[],default,9374,1,8192,1,1,11518,1570166605265,SUCCEEDED,1570166595891,1,1,['ORDER_BY'],False,ubuntu
127684080,261605274,0,0,0,39690,4556900,0,28,2,786499667.0,0.0,0.0,512.0,0.0,10664,4049,11232,60971,10,786539357,,0,0,1570166748459,job_1569357382192_1312,"['tpch_4G_customer', ' tpch_4G_orders']",0,0,1,4096,25,25,PigLatin:Q13.pig,['tmp1688517542'],default,5234,1,8192,1,1,110495,1570166637964,SUCCEEDED,1570166632730,25,1,['COGROUP'],False,ubuntu
832,488589,0,0,0,4557302,262,0,5,2,,,,,,6341,26,394,2766,40,4557302,,0,0,1570166775217,job_1569357382192_1313,['tmp1688517542'],0,0,1,4096,1,1,PigLatin:Q13.pig,['tmp-1606355735'],default,6651,1,8192,1,1,14364,1570166760853,SUCCEEDED,1570166754202,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
1082,477215,0,0,0,665,58,0,5,2,,,,,,3085,33,406,2915,40,665,,0,0,1570166798635,job_1569357382192_1314,['tmp-1606355735'],0,0,1,4096,1,1,PigLatin:Q13.pig,['tmp529277716'],default,7284,1,8192,1,1,11530,1570166787105,SUCCEEDED,1570166779821,1,1,['SAMPLER'],False,ubuntu
566,471159,0,0,0,665,335,0,5,2,,,,,,3204,32,384,2954,40,665,,0,0,1570166822447,job_1569357382192_1315,['tmp-1606355735'],0,0,1,4096,1,1,PigLatin:Q13.pig,[],default,5493,1,8192,1,1,11539,1570166810908,SUCCEEDED,1570166805415,1,1,['ORDER_BY'],False,ubuntu
120259282,271854261,0,0,0,71102,44070432,0,134,2,3158246667.0,0.0,0.0,512.0,0.0,6898,1194,7746,262585,10,3158317769,,0,0,1570167197684,job_1569357382192_1316,"['tpch_4G_part', ' tpch_4G_lineitem']",0,0,1,4096,131,131,PigLatin:Q14.pig,['tmp1735023877'],default,4885,1,8192,1,1,355918,1570166841766,SUCCEEDED,1570166836881,131,1,['HASH_JOIN'],False,ubuntu
48,499127,0,0,0,44070834,60,0,9,6,,,,,,6624,25,631,2733,40,44070834,,0,0,1570167224862,job_1569357382192_1317,['tmp1735023877'],0,0,1,4096,1,1,PigLatin:Q14.pig,"['tmp467186400', 'tmp1840778104', 'tmp1821261377']",default,6335,1,8192,1,1,14634,1570167210228,SUCCEEDED,1570167203893,1,1,"['MULTI_QUERY', 'COMBINER']",False,ubuntu
0,229898,0,0,0,482,19,0,11,2,,,,,,3434,0,0,0,40,482,,0,0,1570167242701,job_1569357382192_1318,['tmp1821261377'],0,0,1,4096,1,1,PigLatin:Q14.pig,[],default,7169,1,8192,0,0,5828,1570167236873,SUCCEEDED,1570167229704,1,0,['MAP_ONLY'],False,ubuntu
20782606,73311417,0,0,0,55700,537008,0,131,2,3061878384.0,0.0,0.0,256.0,0.0,6789,858,1902,264427,10,3061934084,,0,0,1570167600508,job_1569357382192_1319,['tpch_4G_lineitem'],0,0,1,4096,128,128,PigLatin:Q15.pig,['tmp-846060633'],default,4950,1,8192,1,1,338722,1570167261786,SUCCEEDED,1570167256836,128,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
27,488707,0,0,0,537410,20,0,5,2,,,,,,3971,30,920,2937,40,537410,,0,0,1570167626083,job_1569357382192_1320,['tmp-846060633'],0,0,1,4096,1,1,PigLatin:Q15.pig,['tmp134841424'],default,8314,1,8192,1,1,13211,1570167612872,SUCCEEDED,1570167604558,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
3280637,7278726,0,0,0,554278,75,0,9,2,5629995.0,0.0,0.0,256.0,0.0,26075,85,719,42812,10,6184273,,0,0,1570167690187,job_1569357382192_1321,"['tmp-846060633', ' tpch_4G_supplier']",1,0,1,4096,2,2,PigLatin:Q15.pig,['tmp742319913'],default,5713,1,8192,1,1,51875,1570167638312,SUCCEEDED,1570167632599,2,1,['HASH_JOIN'],False,ubuntu
26,475349,0,0,0,476,58,0,5,2,,,,,,3015,30,430,2879,40,476,,0,0,1570167713832,job_1569357382192_1322,['tmp742319913'],0,0,1,4096,1,1,PigLatin:Q15.pig,['tmp-941669640'],default,8095,1,8192,1,1,11566,1570167702266,SUCCEEDED,1570167694171,1,1,['SAMPLER'],False,ubuntu
82,470939,0,0,0,476,64,0,5,2,,,,,,3148,28,405,2998,40,476,,0,0,1570167737788,job_1569357382192_1323,['tmp742319913'],0,0,1,4096,1,1,PigLatin:Q15.pig,[],default,6058,1,8192,1,1,11699,1570167726089,SUCCEEDED,1570167720031,1,1,['ORDER_BY'],False,ubuntu
72855675,149756231,0,0,0,37960,50087714,0,19,2,482034965.0,0.0,0.0,512.0,0.0,11386,1718,9651,66866,10,482072925,,0,0,1570167856303,job_1569357382192_1324,"['tpch_4G_partsupp', ' tpch_4G_supplier']",1,0,1,4096,16,16,PigLatin:Q16.pig,['tmp-1014017107'],default,5317,1,8192,1,1,97455,1570167758848,SUCCEEDED,1570167753531,16,1,['HASH_JOIN'],False,ubuntu
150644570,230244857,0,0,0,50103518,28479390,0,8,2,96368283.0,0.0,0.0,256.0,0.0,18651,2280,6137,2922,10,146471801,,0,0,1570167902691,job_1569357382192_1325,"['tmp-1014017107', ' tpch_4G_part']",0,0,1,4096,4,4,PigLatin:Q16.pig,['tmp1254323937'],default,7783,1,8192,1,1,34540,1570167868151,SUCCEEDED,1570167860368,4,1,['HASH_JOIN'],False,ubuntu
