job_id,n_maps,Reduces,MaxMapTime,MinMapTime,AvgMapTime,MedianMapTime,MaxReduceTime,MinReduceTime,AvgReduceTime,MedianReducetime,Alias,Type,Outputs,Inputs,DagId,runtime,queuetime,maptime,name
job_1569357382192_1307,1,1,3,3,3,3,3,3,3,3,ord,ORDER_BY,['/tpch/q6_4g_1rep_s3/Q11out'],['hdfs://kariz-1:9000/tmp/temp249171772/tmp-543897575'],37642822-3ae8-4c81-b992-d2f904586ec2,11,8,3,PigLatin:Q11.pig
job_1569357382192_1308,150,1,11,6,7,6,324,324,324,324,flineitem|l1|lineitem|orders|sell1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp127036810/tmp-931389006'],"['s3a://data/tpch-4G/orders', 's3a://data/tpch-4G/lineitem']",1d7d7545-c636-4722-a76b-8cce3394d1d4,420,5,7,PigLatin:Q12.pig
job_1569357382192_1309,1,1,3,3,3,3,4,4,4,4,grpResult|sumResult|urgItems,GROUP_BY,['hdfs://kariz-1:9000/tmp/temp127036810/tmp-1307688468'],['hdfs://kariz-1:9000/tmp/temp127036810/tmp-931389006'],1d7d7545-c636-4722-a76b-8cce3394d1d4,12,6,3,PigLatin:Q12.pig
job_1569357382192_1310,1,1,3,3,3,3,3,3,3,3,sortResult,SAMPLER,['hdfs://kariz-1:9000/tmp/temp127036810/tmp1331092124'],['hdfs://kariz-1:9000/tmp/temp127036810/tmp-1307688468'],1d7d7545-c636-4722-a76b-8cce3394d1d4,11,5,3,PigLatin:Q12.pig
job_1569357382192_1311,1,1,3,3,3,3,3,3,3,3,sortResult,ORDER_BY,['/tpch/q6_4g_1rep_s3/Q12out'],['hdfs://kariz-1:9000/tmp/temp127036810/tmp-1307688468'],1d7d7545-c636-4722-a76b-8cce3394d1d4,11,9,3,PigLatin:Q12.pig
job_1569357382192_1312,25,1,18,6,10,9,76,76,76,76,COG|COG1|COG2|customer|forders|orders|pcustomer|porders,COGROUP,['hdfs://kariz-1:9000/tmp/temp1454286338/tmp1688517542'],"['s3a://data/tpch-4G/customer', 's3a://data/tpch-4G/orders']",c4a49d96-48f7-4b6e-b232-d04a53f42dbd,110,5,10,PigLatin:Q13.pig
job_1569357382192_1313,1,1,6,6,6,6,3,3,3,3,countResult|groupResult,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp1454286338/tmp-1606355735'],['hdfs://kariz-1:9000/tmp/temp1454286338/tmp1688517542'],c4a49d96-48f7-4b6e-b232-d04a53f42dbd,14,6,6,PigLatin:Q13.pig
job_1569357382192_1314,1,1,3,3,3,3,3,3,3,3,orderResult,SAMPLER,['hdfs://kariz-1:9000/tmp/temp1454286338/tmp529277716'],['hdfs://kariz-1:9000/tmp/temp1454286338/tmp-1606355735'],c4a49d96-48f7-4b6e-b232-d04a53f42dbd,11,7,3,PigLatin:Q13.pig
job_1569357382192_1315,1,1,3,3,3,3,3,3,3,3,orderResult,ORDER_BY,['/tpch/q6_4g_1rep_s3/Q13out'],['hdfs://kariz-1:9000/tmp/temp1454286338/tmp-1606355735'],c4a49d96-48f7-4b6e-b232-d04a53f42dbd,11,5,3,PigLatin:Q13.pig
job_1569357382192_1316,131,1,21,6,6,6,271,271,271,271,filtered_lineitem|lineitem|lineitem2|lineitem_part|part,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-770288363/tmp1735023877'],"['s3a://data/tpch-4G/part', 's3a://data/tpch-4G/lineitem']",6cff668e-011e-45da-9c8a-2d0d19600eb4,355,4,6,PigLatin:Q14.pig
job_1569357382192_1317,1,1,6,6,6,6,3,3,3,3,f_lineitem_part|f_lineitem_part_group|lineitem_part_grouped|sum_all|sum_filter,MULTI_QUERY|COMBINER,"['hdfs://kariz-1:9000/tmp/temp-770288363/tmp467186400', 'hdfs://kariz-1:9000/tmp/temp-770288363/tmp1840778104', 'hdfs://kariz-1:9000/tmp/temp-770288363/tmp1821261377']",['hdfs://kariz-1:9000/tmp/temp-770288363/tmp1735023877'],6cff668e-011e-45da-9c8a-2d0d19600eb4,14,6,6,PigLatin:Q14.pig
job_1569357382192_1318,1,0,3,3,3,3,0,0,0,0,promo_revenue,MAP_ONLY,['/tpch/q6_4g_1rep_s3/Q14out'],['hdfs://kariz-1:9000/tmp/temp-770288363/tmp1821261377'],6cff668e-011e-45da-9c8a-2d0d19600eb4,5,7,3,PigLatin:Q14.pig
job_1569357382192_1319,128,1,9,6,6,6,267,267,267,267,flineitem|glineitem|lineitem|revenue|sumlineitem,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-607595883/tmp-846060633'],['s3a://data/tpch-4G/lineitem'],3b2db1a1-978c-4f7b-8e24-8301372af204,338,4,6,PigLatin:Q15.pig
job_1569357382192_1320,1,1,3,3,3,3,3,3,3,3,grevenue|max_revenue,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-607595883/tmp134841424'],['hdfs://kariz-1:9000/tmp/temp-607595883/tmp-846060633'],3b2db1a1-978c-4f7b-8e24-8301372af204,13,8,3,PigLatin:Q15.pig
job_1569357382192_1321,2,1,48,3,26,26,43,43,43,43,j1|sel|supplier|top_revenue,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-607595883/tmp742319913'],"['hdfs://kariz-1:9000/tmp/temp-607595883/tmp-846060633', 's3a://data/tpch-4G/supplier']",3b2db1a1-978c-4f7b-8e24-8301372af204,51,5,26,PigLatin:Q15.pig
job_1569357382192_1322,1,1,3,3,3,3,3,3,3,3,ord,SAMPLER,['hdfs://kariz-1:9000/tmp/temp-607595883/tmp-941669640'],['hdfs://kariz-1:9000/tmp/temp-607595883/tmp742319913'],3b2db1a1-978c-4f7b-8e24-8301372af204,11,8,3,PigLatin:Q15.pig
job_1569357382192_1323,1,1,3,3,3,3,3,3,3,3,ord,ORDER_BY,['/tpch/q6_4g_1rep_s3/Q15out'],['hdfs://kariz-1:9000/tmp/temp-607595883/tmp742319913'],3b2db1a1-978c-4f7b-8e24-8301372af204,11,6,3,PigLatin:Q15.pig
job_1569357382192_1324,16,1,39,6,11,9,78,78,78,78,fpartsupp|fs1|fsupplier|partsupp|pss|supplier,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp881862735/tmp-1014017107'],"['s3a://data/tpch-4G/partsupp', 's3a://data/tpch-4G/supplier']",a5f945f3-5712-477c-b555-e39c336fbda1,97,5,11,PigLatin:Q16.pig
job_1569357382192_1325,4,1,19,17,18,18,11,11,11,11,fparts|p1|parts|pparts,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp881862735/tmp1254323937'],"['hdfs://kariz-1:9000/tmp/temp881862735/tmp-1014017107', 's3a://data/tpch-4G/part']",a5f945f3-5712-477c-b555-e39c336fbda1,34,7,18,PigLatin:Q16.pig
job_1569357382192_1326,1,1,9,9,9,9,4,4,4,4,1-3|countResult|grResult,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp881862735/tmp-2068325979'],['hdfs://kariz-1:9000/tmp/temp881862735/tmp1254323937'],a5f945f3-5712-477c-b555-e39c336fbda1,18,9,9,PigLatin:Q16.pig
job_1569357382192_1327,1,1,3,3,3,3,3,3,3,3,orderResult,SAMPLER,['hdfs://kariz-1:9000/tmp/temp881862735/tmp-2076876280'],['hdfs://kariz-1:9000/tmp/temp881862735/tmp-2068325979'],a5f945f3-5712-477c-b555-e39c336fbda1,11,9,3,PigLatin:Q16.pig
job_1569357382192_1328,1,1,3,3,3,3,3,3,3,3,orderResult,ORDER_BY,['/tpch/q6_4g_1rep_s3/Q16out'],['hdfs://kariz-1:9000/tmp/temp881862735/tmp-2068325979'],a5f945f3-5712-477c-b555-e39c336fbda1,12,7,3,PigLatin:Q16.pig
job_1569357382192_1329,131,1,18,6,7,6,330,330,330,330,COG|COG1|COG2|COG3|lineitem|part,COGROUP,['hdfs://kariz-1:9000/tmp/temp1246378378/tmp888851658'],"['s3a://data/tpch-4G/lineitem', 's3a://data/tpch-4G/part']",7132c9f1-f451-4c74-8baa-d2ac0f980b88,415,5,7,PigLatin:Q17.pig
job_1569357382192_1330,1,1,3,3,3,3,3,3,3,3,G1|result,GROUP_BY|COMBINER,['/tpch/q6_4g_1rep_s3/Q17out'],['hdfs://kariz-1:9000/tmp/temp1246378378/tmp888851658'],7132c9f1-f451-4c74-8baa-d2ac0f980b88,11,6,3,PigLatin:Q17.pig
job_1569357382192_1331,150,1,11,6,7,7,396,396,396,396,COG|lineitem|lineitem_orders|orders,COGROUP,['hdfs://kariz-1:9000/tmp/temp1251306783/tmp-1173706648'],"['s3a://data/tpch-4G/lineitem', 's3a://data/tpch-4G/orders']",3e623499-a9a1-49ac-8cd6-cffb9d5599ba,496,5,7,PigLatin:Q18.pig
job_1569357382192_1332,4,1,21,3,16,20,20,20,20,20,customer|lineitem_orders_customer,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1251306783/tmp-1326769474'],"['hdfs://kariz-1:9000/tmp/temp1251306783/tmp-1173706648', 's3a://data/tpch-4G/customer']",3e623499-a9a1-49ac-8cd6-cffb9d5599ba,29,7,16,PigLatin:Q18.pig
job_1569357382192_1333,1,1,3,3,3,3,3,3,3,3,lineitem_orders_customer_group|result,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp1251306783/tmp678747317'],['hdfs://kariz-1:9000/tmp/temp1251306783/tmp-1326769474'],3e623499-a9a1-49ac-8cd6-cffb9d5599ba,11,8,3,PigLatin:Q18.pig
job_1569357382192_1334,1,1,3,3,3,3,3,3,3,3,out,SAMPLER,['hdfs://kariz-1:9000/tmp/temp1251306783/tmp-1896480869'],['hdfs://kariz-1:9000/tmp/temp1251306783/tmp678747317'],3e623499-a9a1-49ac-8cd6-cffb9d5599ba,11,6,3,PigLatin:Q18.pig
job_1569357382192_1335,1,1,3,3,3,3,3,3,3,3,out,ORDER_BY,['/tpch/q6_4g_1rep_s3/Q18out'],['hdfs://kariz-1:9000/tmp/temp1251306783/tmp678747317'],3e623499-a9a1-49ac-8cd6-cffb9d5599ba,11,9,3,PigLatin:Q18.pig
job_1569357382192_1336,131,1,20,6,7,7,429,429,429,429,fltResult|lineitem|lpart|part|volume,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp948617746/tmp-593147666'],"['s3a://data/tpch-4G/lineitem', 's3a://data/tpch-4G/part']",cd8cbfcb-311b-4879-aec7-f363125abe02,520,5,7,PigLatin:Q19.pig
job_1569357382192_1337,1,1,3,3,3,3,3,3,3,3,grpResult|revenue,GROUP_BY|COMBINER,['/tpch/q6_4g_1rep_s3/Q19out'],['hdfs://kariz-1:9000/tmp/temp948617746/tmp-593147666'],cd8cbfcb-311b-4879-aec7-f363125abe02,11,6,3,PigLatin:Q19.pig
job_1569357382192_1338,128,1,8,6,7,7,289,289,289,289,lineitem|lineitem1|lineitem2|lineitem3|lineitem4,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp11558417/tmp-482527214'],['s3a://data/tpch-4G/lineitem'],7dd388b7-1f97-4bda-8ead-b6599e607942,366,5,7,PigLatin:Q20.pig
job_1569357382192_1339,2,1,42,4,23,23,36,36,36,36,nation|nation1|s_n|supplier,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp11558417/tmp1404813352'],"['s3a://data/tpch-4G/nation', 's3a://data/tpch-4G/supplier']",7dd388b7-1f97-4bda-8ead-b6599e607942,45,382,23,PigLatin:Q20.pig
job_1569357382192_1340,3,1,18,16,18,18,3,3,3,3,part|part2|part3,DISTINCT,['hdfs://kariz-1:9000/tmp/temp11558417/tmp541820252'],['s3a://data/tpch-4G/part'],7dd388b7-1f97-4bda-8ead-b6599e607942,25,440,18,PigLatin:Q20.pig
job_1569357382192_1341,16,1,10,3,9,10,40,40,40,40,partsupp|partsupp1|ps_p,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp11558417/tmp-1587641809'],"['hdfs://kariz-1:9000/tmp/temp11558417/tmp541820252', 's3a://data/tpch-4G/partsupp']",7dd388b7-1f97-4bda-8ead-b6599e607942,58,6,9,PigLatin:Q20.pig
job_1569357382192_1342,2,1,12,3,8,8,14,14,14,14,l_ps_p|l_ps_p2|ps_suppkey_prj,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp11558417/tmp-1382871985'],"['hdfs://kariz-1:9000/tmp/temp11558417/tmp-1587641809', 'hdfs://kariz-1:9000/tmp/temp11558417/tmp-482527214']",7dd388b7-1f97-4bda-8ead-b6599e607942,23,5,8,PigLatin:Q20.pig
job_1569357382192_1343,1,1,3,3,3,3,3,3,3,3,,DISTINCT,['hdfs://kariz-1:9000/tmp/temp11558417/tmp-1768827640'],['hdfs://kariz-1:9000/tmp/temp11558417/tmp-1382871985'],7dd388b7-1f97-4bda-8ead-b6599e607942,11,6,3,PigLatin:Q20.pig
job_1569357382192_1344,2,1,3,3,3,3,3,3,3,3,res_prj|s_n_ps,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp11558417/tmp1787065721'],"['hdfs://kariz-1:9000/tmp/temp11558417/tmp-1768827640', 'hdfs://kariz-1:9000/tmp/temp11558417/tmp1404813352']",7dd388b7-1f97-4bda-8ead-b6599e607942,11,9,3,PigLatin:Q20.pig
job_1569357382192_1345,1,1,3,3,3,3,3,3,3,3,res,SAMPLER,['hdfs://kariz-1:9000/tmp/temp11558417/tmp-1374583051'],['hdfs://kariz-1:9000/tmp/temp11558417/tmp1787065721'],7dd388b7-1f97-4bda-8ead-b6599e607942,11,7,3,PigLatin:Q20.pig
job_1569357382192_1346,1,1,3,3,3,3,3,3,3,3,res,ORDER_BY,['/tpch/q6_4g_1rep_s3/Q20out'],['hdfs://kariz-1:9000/tmp/temp11558417/tmp1787065721'],7dd388b7-1f97-4bda-8ead-b6599e607942,11,9,3,PigLatin:Q20.pig
job_1569357382192_1347,128,1,14,6,7,7,459,459,459,459,L2|fL2|gl|lineitem|t1,GROUP_BY|MULTI_QUERY,"['/tpch/q6_4g_1rep_s3/Q21_fL2_fL2', 'hdfs://kariz-1:9000/tmp/temp-166723932/tmp-1996691503']",['s3a://data/tpch-4G/lineitem'],17a7760a-1cd0-4ac3-b3ad-d8c9fb8a4d0f,540,5,7,PigLatin:Q21.pig
job_1569357382192_1348,1,0,4,4,4,4,0,0,0,0,fn|nation,MAP_ONLY,['hdfs://kariz-1:9000/tmp/temp-166723932/tmp-1901981683'],['s3a://data/tpch-4G/nation'],17a7760a-1cd0-4ac3-b3ad-d8c9fb8a4d0f,6,557,4,PigLatin:Q21.pig
job_1569357382192_1349,6,1,44,6,19,16,39,39,39,39,L3|fL2|fL3|fn_s|fn_s_L3|supplier,REPLICATED_JOIN|HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-166723932/tmp-173082455'],"['s3a://data/tpch-4G/supplier', 'hdfs://kariz-1:9000/tmp/temp-166723932/tmp-1996691503']",17a7760a-1cd0-4ac3-b3ad-d8c9fb8a4d0f,59,10,19,PigLatin:Q21.pig
job_1569357382192_1350,23,1,9,3,8,9,56,56,56,56,fn_s_L3_fo|fo|orders,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-166723932/tmp-355667201'],"['hdfs://kariz-1:9000/tmp/temp-166723932/tmp-173082455', 's3a://data/tpch-4G/orders']",17a7760a-1cd0-4ac3-b3ad-d8c9fb8a4d0f,78,6,8,PigLatin:Q21.pig
job_1569357382192_1351,1,1,4,4,4,4,3,3,3,3,gres|sres,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-166723932/tmp1452208758'],['hdfs://kariz-1:9000/tmp/temp-166723932/tmp-355667201'],17a7760a-1cd0-4ac3-b3ad-d8c9fb8a4d0f,12,6,4,PigLatin:Q21.pig
job_1569357382192_1352,1,1,3,3,3,3,3,3,3,3,ores,SAMPLER,['hdfs://kariz-1:9000/tmp/temp-166723932/tmp-1719111951'],['hdfs://kariz-1:9000/tmp/temp-166723932/tmp1452208758'],17a7760a-1cd0-4ac3-b3ad-d8c9fb8a4d0f,11,10,3,PigLatin:Q21.pig
job_1569357382192_1353,1,1,3,3,3,3,3,3,3,3,ores,ORDER_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-166723932/tmp781572692'],['hdfs://kariz-1:9000/tmp/temp-166723932/tmp1452208758'],17a7760a-1cd0-4ac3-b3ad-d8c9fb8a4d0f,11,8,3,PigLatin:Q21.pig
job_1569357382192_1354,1,1,3,3,3,3,3,3,3,3,ores,UDF,['/tpch/q6_4g_1rep_s3/Q21out'],['hdfs://kariz-1:9000/tmp/temp-166723932/tmp781572692'],17a7760a-1cd0-4ac3-b3ad-d8c9fb8a4d0f,11,6,3,PigLatin:Q21.pig
job_1569357382192_1355,3,1,20,18,19,19,4,4,4,4,avg_customer_filter|customer|customer_filter|customer_filter_group,MULTI_QUERY|COMBINER,['hdfs://kariz-1:9000/tmp/temp1167091148/tmp-1566046033'],['s3a://data/tpch-4G/customer'],33b286a8-d157-4e1f-828f-ecf012c4d851,28,4,19,PigLatin:Q22.pig
job_1569357382192_1356,23,1,11,6,8,8,54,54,54,54,customer|customer_orders_left|customer_rows|customer_sec_filter|customer_trd_filter|orders,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1167091148/tmp766685409'],"['hdfs://kariz-1:9000/tmp/temp1167091148/tmp8846366', 's3a://data/tpch-4G/orders']",33b286a8-d157-4e1f-828f-ecf012c4d851,81,9,8,PigLatin:Q22.pig
job_1569357382192_1357,1,1,3,3,3,3,3,3,3,3,customer_result|customer_result_group,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp1167091148/tmp543803305'],['hdfs://kariz-1:9000/tmp/temp1167091148/tmp766685409'],33b286a8-d157-4e1f-828f-ecf012c4d851,12,7,3,PigLatin:Q22.pig
job_1569357382192_1358,1,1,3,3,3,3,3,3,3,3,customer_result_inorder,SAMPLER,['hdfs://kariz-1:9000/tmp/temp1167091148/tmp-120993449'],['hdfs://kariz-1:9000/tmp/temp1167091148/tmp543803305'],33b286a8-d157-4e1f-828f-ecf012c4d851,11,5,3,PigLatin:Q22.pig
job_1569357382192_1359,1,1,3,3,3,3,3,3,3,3,customer_result_inorder,ORDER_BY,['/tpch/q6_4g_1rep_s3/Q22out'],['hdfs://kariz-1:9000/tmp/temp1167091148/tmp543803305'],33b286a8-d157-4e1f-828f-ecf012c4d851,11,9,3,PigLatin:Q22.pig
job_1569357382192_1360,256,1,10,8,9,9,657,657,657,657,LineItems|PriceSummary|StatusGroup|SubLine|SubLineItems,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-774764036/tmp-2015102190'],['s3a://data/tpch-8G/lineitem'],e65b7df5-b994-47c7-a058-f710b68b3e98,834,5,9,PigLatin:Q1.pig
job_1569357382192_1361,1,1,3,3,3,3,3,3,3,3,SortedSummary,SAMPLER,['hdfs://kariz-1:9000/tmp/temp-774764036/tmp-1260716962'],['hdfs://kariz-1:9000/tmp/temp-774764036/tmp-2015102190'],e65b7df5-b994-47c7-a058-f710b68b3e98,11,6,3,PigLatin:Q1.pig
job_1569357382192_1362,1,1,3,3,3,3,3,3,3,3,SortedSummary,ORDER_BY,['/tpch/q6_8g_1rep_s3/Q1out'],['hdfs://kariz-1:9000/tmp/temp-774764036/tmp-2015102190'],e65b7df5-b994-47c7-a058-f710b68b3e98,11,9,3,PigLatin:Q1.pig
job_1569357382192_1363,2,1,4,4,4,4,3,3,3,3,FR_N|FRegion|Nation|Region,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1146489598/tmp1358784935'],"['s3a://data/tpch-8G/region', 's3a://data/tpch-8G/nation']",32a71987-213e-4f84-96b4-9d302bc24fc8,12,5,4,PigLatin:Q2.pig
job_1569357382192_1364,2,1,53,3,28,28,48,48,48,48,FR_N_S|Supplier,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1146489598/tmp-900038906'],"['s3a://data/tpch-8G/supplier', 'hdfs://kariz-1:9000/tmp/temp1146489598/tmp1358784935']",32a71987-213e-4f84-96b4-9d302bc24fc8,57,8,28,PigLatin:Q2.pig
job_1569357382192_1365,32,1,12,4,9,9,200,200,200,200,FR_N_S_PS|Partsupp,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1146489598/tmp-362191207'],"['hdfs://kariz-1:9000/tmp/temp1146489598/tmp-900038906', 's3a://data/tpch-8G/partsupp']",32a71987-213e-4f84-96b4-9d302bc24fc8,230,6,9,PigLatin:Q2.pig
job_1569357382192_1366,11,1,20,4,13,15,48,48,48,48,FPart|FR_N_S_PS_FP|Part,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp1146489598/tmp1238859449'],"['hdfs://kariz-1:9000/tmp/temp1146489598/tmp-362191207', 's3a://data/tpch-8G/part']",32a71987-213e-4f84-96b4-9d302bc24fc8,62,7,13,PigLatin:Q2.pig
job_1569357382192_1367,1,1,3,3,3,3,3,3,3,3,G1|Min|MinCost|RawResults,GROUP_BY,['hdfs://kariz-1:9000/tmp/temp1146489598/tmp1231652441'],['hdfs://kariz-1:9000/tmp/temp1146489598/tmp1238859449'],32a71987-213e-4f84-96b4-9d302bc24fc8,11,6,3,PigLatin:Q2.pig
job_1569357382192_1368,1,1,3,3,3,3,3,3,3,3,SortedMinimumCostSupplier,SAMPLER,['hdfs://kariz-1:9000/tmp/temp1146489598/tmp-1989151078'],['hdfs://kariz-1:9000/tmp/temp1146489598/tmp1231652441'],32a71987-213e-4f84-96b4-9d302bc24fc8,11,9,3,PigLatin:Q2.pig
job_1569357382192_1369,1,1,3,3,3,3,3,3,3,3,SortedMinimumCostSupplier,ORDER_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp1146489598/tmp-2001338130'],['hdfs://kariz-1:9000/tmp/temp1146489598/tmp1231652441'],32a71987-213e-4f84-96b4-9d302bc24fc8,11,7,3,PigLatin:Q2.pig
job_1569357382192_1370,1,1,3,3,3,3,3,3,3,3,SortedMinimumCostSupplier,UDF,['/tpch/q6_8g_1rep_s3/Q2out'],['hdfs://kariz-1:9000/tmp/temp1146489598/tmp-2001338130'],32a71987-213e-4f84-96b4-9d302bc24fc8,11,10,3,PigLatin:Q2.pig
job_1569357382192_1371,49,1,16,7,9,8,133,133,133,133,customer|fcustomer|forders|o1|orders|selo1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1412187171/tmp-1209827070'],"['s3a://data/tpch-8G/orders', 's3a://data/tpch-8G/customer']",c33a16ea-68d9-412b-a2fd-2d836468134a,179,5,9,PigLatin:Q3.pig
job_1569357382192_1372,257,1,8,6,6,6,608,608,608,608,flineitem|l1|lineitem|sell1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1412187171/tmp31110218'],"['s3a://data/tpch-8G/lineitem', 'hdfs://kariz-1:9000/tmp/temp-1412187171/tmp-1209827070']",c33a16ea-68d9-412b-a2fd-2d836468134a,743,5,6,PigLatin:Q3.pig
job_1569357382192_1373,1,1,6,6,6,6,4,4,4,4,grResult|sumResult,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-1412187171/tmp2007029074'],['hdfs://kariz-1:9000/tmp/temp-1412187171/tmp31110218'],c33a16ea-68d9-412b-a2fd-2d836468134a,15,5,6,PigLatin:Q3.pig
job_1569357382192_1374,1,1,3,3,3,3,3,3,3,3,sortResult,SAMPLER,['hdfs://kariz-1:9000/tmp/temp-1412187171/tmp2060687811'],['hdfs://kariz-1:9000/tmp/temp-1412187171/tmp2007029074'],c33a16ea-68d9-412b-a2fd-2d836468134a,11,7,3,PigLatin:Q3.pig
job_1569357382192_1375,1,1,4,4,4,4,3,3,3,3,sortResult,ORDER_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-1412187171/tmp-1958704639'],['hdfs://kariz-1:9000/tmp/temp-1412187171/tmp2007029074'],c33a16ea-68d9-412b-a2fd-2d836468134a,12,10,4,PigLatin:Q3.pig
job_1569357382192_1376,1,1,3,3,3,3,3,3,3,3,sortResult,UDF,['/tpch/q6_8g_1rep_s3/Q3out'],['hdfs://kariz-1:9000/tmp/temp-1412187171/tmp-1958704639'],c33a16ea-68d9-412b-a2fd-2d836468134a,11,9,3,PigLatin:Q3.pig
job_1569357382192_1377,299,1,8,5,6,6,667,667,667,667,COG1|CommitDateFilter|CommitDateFilter0|DateFilter|Fil1|LineItem|Orders|OrdersCount,COGROUP,['hdfs://kariz-1:9000/tmp/temp-1845854513/tmp1222570236'],"['s3a://data/tpch-8G/lineitem', 's3a://data/tpch-8G/orders']",45e292cd-549b-4f63-bf48-ae4380b016d5,828,5,6,PigLatin:Q4.pig
job_1569357382192_1378,1,1,5,5,5,5,3,3,3,3,PriorityChecking|PriorityGroup,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-1845854513/tmp1819536724'],['hdfs://kariz-1:9000/tmp/temp-1845854513/tmp1222570236'],45e292cd-549b-4f63-bf48-ae4380b016d5,14,4,5,PigLatin:Q4.pig
job_1569357382192_1379,1,1,3,3,3,3,3,3,3,3,SortedPriorityChecking,SAMPLER,['hdfs://kariz-1:9000/tmp/temp-1845854513/tmp-1200937983'],['hdfs://kariz-1:9000/tmp/temp-1845854513/tmp1819536724'],45e292cd-549b-4f63-bf48-ae4380b016d5,11,6,3,PigLatin:Q4.pig
job_1569357382192_1380,1,1,3,3,3,3,3,3,3,3,SortedPriorityChecking,ORDER_BY,['/tpch/q6_8g_1rep_s3/Q4out'],['hdfs://kariz-1:9000/tmp/temp-1845854513/tmp1819536724'],45e292cd-549b-4f63-bf48-ae4380b016d5,11,9,3,PigLatin:Q4.pig
job_1569357382192_1381,2,1,4,4,4,4,3,3,3,3,fregion|n1|nation|region|seln1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1374773930/tmp-1487194891'],"['s3a://data/tpch-8G/nation', 's3a://data/tpch-8G/region']",099763d1-64f4-42a7-beda-c3e3276e3f4b,12,5,4,PigLatin:Q5.pig
job_1569357382192_1382,2,1,37,3,20,20,32,32,32,32,s1|sels1|supplier,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1374773930/tmp-1412736768'],"['s3a://data/tpch-8G/supplier', 'hdfs://kariz-1:9000/tmp/temp-1374773930/tmp-1487194891']",099763d1-64f4-42a7-beda-c3e3276e3f4b,40,8,20,PigLatin:Q5.pig
job_1569357382192_1383,257,1,8,3,6,6,694,694,694,694,l1|lineitem|sell1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1374773930/tmp995305496'],"['hdfs://kariz-1:9000/tmp/temp-1374773930/tmp-1412736768', 's3a://data/tpch-8G/lineitem']",099763d1-64f4-42a7-beda-c3e3276e3f4b,833,5,6,PigLatin:Q5.pig
job_1569357382192_1384,46,1,26,6,8,7,139,139,139,139,forders|o1|orders|selo1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1374773930/tmp-458622777'],"['hdfs://kariz-1:9000/tmp/temp-1374773930/tmp995305496', 's3a://data/tpch-8G/orders']",099763d1-64f4-42a7-beda-c3e3276e3f4b,181,8,8,PigLatin:Q5.pig
job_1569357382192_1385,7,1,13,11,12,13,22,22,22,22,c1|customer|selc1,HASH_JOIN,['hdfs://kariz-1:9000/tmp/temp-1374773930/tmp-2002428639'],"['s3a://data/tpch-8G/customer', 'hdfs://kariz-1:9000/tmp/temp-1374773930/tmp-458622777']",099763d1-64f4-42a7-beda-c3e3276e3f4b,39,5,12,PigLatin:Q5.pig
job_1569357382192_1386,1,1,4,4,4,4,3,3,3,3,grResult|sumResult,GROUP_BY|COMBINER,['hdfs://kariz-1:9000/tmp/temp-1374773930/tmp-1466012819'],['hdfs://kariz-1:9000/tmp/temp-1374773930/tmp-2002428639'],099763d1-64f4-42a7-beda-c3e3276e3f4b,12,6,4,PigLatin:Q5.pig
